,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
9550,633,SENJA RD,1,2012,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38492873432085,103.7589129611,SENJA GREEN,633 SENJA ROAD SENJA GREEN SINGAPORE 670633,670633,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9551,633,VEERASAMY RD,10,1984,Y,Y,N,N,N,N,CT,141,0,0,120,18,0,3,0,0,0,0,0,0,1.30570669566476,103.854943243934,ROWELL COURT,633 VEERASAMY ROAD ROWELL COURT SINGAPORE 200633,200633,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
9552,633,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,102,0,0,0,47,55,0,0,0,0,0,0,0,1.43558817981973,103.802367582845,NIL,633 WOODLANDS RING ROAD SINGAPORE 730633,730633,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9553,633,YISHUN ST 61,12,1987,Y,Y,N,N,N,N,YS,66,0,0,0,0,0,0,66,0,0,0,0,0,1.41865757414383,103.839842120968,NIL,633 YISHUN STREET 61 SINGAPORE 760633,760633,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9554,633A,PASIR RIS DR 3,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37802579348681,103.941078977019,NIL,633A PASIR RIS DRIVE 3 SINGAPORE 511633,511633,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9555,633A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0,1.40136967502358,103.913191563768,EDGEDALE GREEN,633A PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 821633,821633,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9556,633A,SENJA RD,25,2012,Y,N,N,N,N,N,BP,119,0,48,47,24,0,0,0,0,0,0,0,0,1.38558640738414,103.758340839001,SENJA GREEN,633A SENJA ROAD SENJA GREEN SINGAPORE 671633,671633,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9557,633A,WOODLANDS RING RD,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4362559116106,103.802079473785,MULTI STOREY CAR PARK,633A WOODLANDS RING ROAD MULTI STOREY CAR PARK SINGAPORE 731633,731633,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9558,633A,YISHUN ST 61,4,1987,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0,1.41913054136774,103.839820299047,NIL,633A YISHUN STREET 61 SINGAPORE 761633,761633,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9559,633B,PUNGGOL DR,14,2006,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0,1.40122179000773,103.913397046937,EDGEDALE GREEN,633B PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 822633,822633,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9560,633B,SENJA RD,31,2012,Y,Y,N,N,N,N,BP,118,0,0,0,118,0,0,0,0,0,0,0,0,1.38516970673292,103.758529145929,SENJA GREEN,633B SENJA ROAD SENJA GREEN SINGAPORE 672633,672633,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9561,633C,SENJA RD,31,2012,Y,N,N,N,N,N,BP,118,0,0,0,118,0,0,0,0,0,0,0,0,1.38473473131824,103.759217747785,SENJA GREEN,633C SENJA ROAD SENJA GREEN SINGAPORE 673633,673633,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9562,633D,SENJA RD,25,2012,Y,N,N,N,N,N,BP,119,0,48,47,24,0,0,0,0,0,0,0,0,1.38461189714551,103.759602675107,SENJA GREEN,633D SENJA ROAD SENJA GREEN SINGAPORE 674633,674633,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9563,634,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,1.38158208102128,103.84327351566,YIO CHU KANG HEIGHTS,634 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560634,560634,9,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
9564,634,BEDOK RESERVOIR RD,18,1992,Y,N,N,N,N,N,BD,65,0,0,0,0,0,65,0,0,0,0,0,0,1.33016740105574,103.904849291949,EUNOS TENAGA VILLE,634 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410634,410634,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
9565,634,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34973962636545,103.751531277542,OCBC BUKIT BATOK CENTRAL - 7-ELEVEN,634 BUKIT BATOK CENTRAL OCBC BUKIT BATOK CENTRAL - 7-ELEVEN SINGAPORE 650634,650634,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
9566,634,CHOA CHU KANG NTH 6,14,1996,Y,N,N,Y,N,N,CCK,78,0,0,0,64,0,14,0,0,0,0,0,0,1.39661016926375,103.749728607278,NIL,634 CHOA CHU KANG NORTH 6,NIL,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
9567,634,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,64,0,0,0,0,0,64,0,0,0,0,0,0,1.37007302987192,103.878439386184,NIL,634 HOUGANG AVENUE 8 SINGAPORE 530634,530634,4,HOUGANG WEST,HGSZ04,HOUGANG,HG,NORTH-EAST REGION,NER
9568,634,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,85,0,0,0,29,56,0,0,0,0,0,0,0,1.34309420970325,103.698866098979,NIL,634 JURONG WEST STREET 65 SINGAPORE 640634,640634,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
9569,634,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,124,0,0,0,100,24,0,0,0,0,0,0,0,1.37757160245472,103.940659584857,HDB PUBLIC SHELTERS,634 PASIR RIS DRIVE 1 HDB PUBLIC SHELTERS SINGAPORE 510634,510634,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9570,634,SENJA RD,5,2014,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38627001858805,103.757571385835,SENJA GATEWAY,634 SENJA ROAD SENJA GATEWAY SINGAPORE 670634,670634,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9571,634,VEERASAMY RD,25,1984,Y,Y,N,N,N,N,CT,96,0,0,12,70,14,0,0,0,0,0,0,0,1.30606039060551,103.855108751218,ROWELL COURT,634 VEERASAMY ROAD ROWELL COURT SINGAPORE 200634,200634,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
9572,634,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,88,0,0,0,33,55,0,0,0,0,0,0,0,1.43626628875804,103.802942658182,NIL,634 WOODLANDS RING ROAD SINGAPORE 730634,730634,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9573,634,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.41893026318493,103.83910011003,NIL,634 YISHUN STREET 61 SINGAPORE 760634,760634,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9574,634A,SENJA RD,24,2014,Y,N,N,Y,N,N,BP,176,0,16,0,44,0,0,0,116,0,0,0,0,1.38579809218637,103.757614659363,SENJA GATEWAY,634A SENJA ROAD SENJA GATEWAY SINGAPORE 671634,671634,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9575,634B,SENJA RD,24,2014,Y,N,N,Y,N,N,BP,166,0,19,0,44,0,0,0,103,0,0,0,0,1.38611988630201,103.758328624429,SENJA GATEWAY,634B SENJA ROAD SENJA GATEWAY SINGAPORE 672634,672634,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9576,635,ANG MO KIO AVE 6,12,1979,Y,Y,N,N,N,N,AMK,152,0,0,117,33,0,2,0,0,0,0,0,0,1.38076896104696,103.842378423538,YIO CHU KANG HEIGHTS,635 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560635,560635,9,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
9577,635,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,53,0,0,0,0,0,53,0,0,0,0,0,0,1.33068372884462,103.904877008786,EUNOS TENAGA VILLE,635 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410635,410635,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
9578,635,CHOA CHU KANG NTH 6,14,1996,Y,N,N,N,N,N,CCK,81,0,0,0,68,0,13,0,0,0,0,0,0,1.39737094150025,103.749602912203,NIL,635 CHOA CHU KANG NORTH 6 SINGAPORE 680635,680635,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
9579,635,HOUGANG AVE 8,13,1986,Y,Y,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0,1.37021230394545,103.879116218813,NIL,635 HOUGANG AVENUE 8 SINGAPORE 530635,530635,4,HOUGANG WEST,HGSZ04,HOUGANG,HG,NORTH-EAST REGION,NER
9580,635,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,150,0,0,0,60,90,0,0,0,0,0,0,0,1.34279328774637,103.698397020217,NIL,635 JURONG WEST STREET 65 SINGAPORE 640635,640635,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
9581,635,PASIR RIS DR 1,13,1993,Y,Y,N,Y,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0,1.37740414141217,103.940322697017,NIL,635 PASIR RIS DRIVE 1 SINGAPORE 510635,510635,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9582,635,PUNGGOL DR,1,2007,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40095611114596,103.913440482484,EDGEDALE GREEN,635 PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 820635,820635,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9583,635,SENJA RD,1,2016,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3869274884666,103.757499231264,SENJA GATEWAY,635 SENJA ROAD SENJA GATEWAY SINGAPORE 670635,670635,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9584,635,VEERASAMY RD,13,1984,Y,Y,N,N,N,N,CT,123,0,0,99,24,0,0,0,0,0,0,0,0,1.30658850181781,103.855218716278,ROWELL COURT,635 VEERASAMY ROAD ROWELL COURT SINGAPORE 200635,200635,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
9585,635,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,73,0,0,0,0,0,73,0,0,0,0,0,0,1.43649705557815,103.80230059441,NIL,635 WOODLANDS RING ROAD SINGAPORE 730635,730635,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9586,635,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.4192307037507,103.838982110985,NIL,635 YISHUN STREET 61 SINGAPORE 760635,760635,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9587,635A,JURONG WEST ST 65,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34241399273627,103.698777208379,NIL,635A JURONG WEST STREET 65 SINGAPORE 641635,641635,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
9588,635A,PASIR RIS DR 1,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37714424412615,103.939950763276,MULTI STOREY CAR PARK,635A PASIR RIS DRIVE 1 MULTI STOREY CAR PARK SINGAPORE 511635,511635,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9589,635A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0,1.40094910812947,103.913777389579,EDGEDALE GREEN,635A PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 821635,821635,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9590,635A,SENJA RD,34,2014,Y,N,N,N,N,N,BP,221,0,0,0,95,126,0,0,0,0,0,0,0,1.38656225824527,103.757208072494,SENJA GATEWAY,635A SENJA ROAD SENJA GATEWAY SINGAPORE 671635,671635,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9591,635B,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0,1.40079994425428,103.913980942913,EDGEDALE GREEN,635B PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 822635,822635,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9592,635B,SENJA RD,28,2014,Y,N,N,Y,N,N,BP,178,0,0,0,130,48,0,0,0,0,0,0,0,1.38660275237577,103.757710467868,SENJA GATEWAY,635B SENJA ROAD SENJA GATEWAY SINGAPORE 672635,672635,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9593,635C,PUNGGOL DR,14,2007,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0,1.40065432430108,103.914186687161,EDGEDALE GREEN,635C PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 823635,823635,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9594,635C,SENJA RD,2,2015,N,Y,N,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38650187058094,103.758433939145,SENJA GATEWAY,635C SENJA ROAD SENJA GATEWAY SINGAPORE 673635,673635,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9595,636,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,1.38115265431721,103.843310287802,YIO CHU KANG HEIGHTS,636 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560636,560636,9,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
9596,636,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,53,0,0,0,0,0,53,0,0,0,0,0,0,1.3310525697305,103.904387017176,EUNOS TENAGA VILLE,636 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410636,410636,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
9597,636,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34963273798353,103.751825708286,DBS BUKIT BATOK CENTRAL BRANCH,636 BUKIT BATOK CENTRAL DBS BUKIT BATOK CENTRAL BRANCH SINGAPORE 650636,650636,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
9598,636,CHOA CHU KANG NTH 6,13,1996,Y,N,N,N,N,N,CCK,72,0,0,0,72,0,0,0,0,0,0,0,0,1.39727775331581,103.748932039354,NIL,636 CHOA CHU KANG NORTH 6 SINGAPORE 680636,680636,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
9599,636,HOUGANG AVE 8,13,1987,Y,N,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0,1.37061271157512,103.879209065676,NIL,636 HOUGANG AVENUE 8 SINGAPORE 530636,530636,4,HOUGANG WEST,HGSZ04,HOUGANG,HG,NORTH-EAST REGION,NER
9600,636,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0,1.34225166848347,103.69787057646,NIL,636 JURONG WEST STREET 65 SINGAPORE 640636,640636,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
9601,636,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,1.37679048572738,103.94074158245,PCS PASIR RIS 01 SCC,636 PASIR RIS DRIVE 1 PCS PASIR RIS 01 SCC SINGAPORE 510636,510636,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9602,636,SENJA RD,5,2014,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38734181507681,103.757970264752,SENJA PARC VIEW,636 SENJA ROAD SENJA PARC VIEW SINGAPORE 670636,670636,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9603,636,VEERASAMY RD,8,1984,Y,Y,N,N,N,N,CT,21,0,0,21,0,0,0,0,0,0,0,0,0,1.30630673276789,103.855387281341,ROWELL COURT,636 VEERASAMY ROAD ROWELL COURT SINGAPORE 200636,200636,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
9604,636,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,92,0,0,0,0,0,92,0,0,0,0,0,0,1.43686472282189,103.802701256247,NIL,636 WOODLANDS RING ROAD SINGAPORE 730636,730636,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9605,636,YISHUN ST 61,12,1986,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,1.41979749251089,103.839312786121,NIL,636 YISHUN STREET 61 SINGAPORE 760636,760636,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9606,636A,PASIR RIS DR 1,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37651736271217,103.940910722108,NIL,636A PASIR RIS DRIVE 1 SINGAPORE 511636,511636,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9607,636A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0,1.40025421293811,103.91395378831,EDGEDALE GREEN,636A PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 821636,821636,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9608,636A,SENJA RD,29,2014,Y,N,N,N,N,N,BP,224,0,112,112,0,0,0,0,0,0,0,0,0,1.38691566473158,103.758538070592,SENJA PARC VIEW,636A SENJA ROAD SENJA PARC VIEW SINGAPORE 671636,671636,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9609,636A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0,1.4195429286047,103.839672741079,NIL,636A YISHUN STREET 61 SINGAPORE 761636,761636,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9610,636B,PUNGGOL DR,14,2006,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0,1.4004079262324,103.913750542513,EDGEDALE GREEN,636B PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 822636,822636,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9611,636B,SENJA RD,27,2014,Y,N,N,N,N,N,BP,171,0,0,0,171,0,0,0,0,0,0,0,0,1.38762470759976,103.758331445094,SENJA PARC VIEW,636B SENJA ROAD SENJA PARC VIEW SINGAPORE 672636,672636,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9612,636C,SENJA RD,27,2014,Y,N,N,Y,N,N,BP,182,0,0,0,182,0,0,0,0,0,0,0,0,1.3874345429217,103.75911857359,SKOOL4KIDZ CENTRE,636C SENJA ROAD SKOOL4KIDZ CENTRE SINGAPORE 673636,673636,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9613,636D,SENJA RD,1,2015,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38741544277204,103.75931238451,SENJA PARC VIEW,636D SENJA ROAD SENJA PARC VIEW SINGAPORE 674636,674636,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
9614,637,ANG MO KIO AVE 6,12,1979,Y,N,N,N,N,N,AMK,173,0,0,136,33,0,3,0,0,0,0,1,0,1.38036187235317,103.842334616577,YIO CHU KANG HEIGHTS,637 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560637,560637,9,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
9615,637,BEDOK RESERVOIR RD,18,1992,Y,N,N,N,N,N,BD,65,0,0,0,0,0,65,0,0,0,0,0,0,1.33106690592689,103.903932625793,EUNOS TENAGA VILLE,637 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410637,410637,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
9616,637,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34962442410808,103.752124550189,OCBC BUKIT BATOK BUSINESS BANKING CENTRE,637 BUKIT BATOK CENTRAL OCBC BUKIT BATOK BUSINESS BANKING CENTRE SINGAPORE 650637,650637,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
9617,637,CHOA CHU KANG NTH 6,14,1996,Y,N,N,N,N,N,CCK,85,0,0,0,72,0,13,0,0,0,0,0,0,1.3973795253429,103.748139020342,NIL,637 CHOA CHU KANG NORTH 6 SINGAPORE 680637,680637,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
9618,637,HOUGANG AVE 8,13,1987,Y,Y,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0,1.37096794957291,103.879282091229,NIL,637 HOUGANG AVENUE 8 SINGAPORE 530637,530637,4,HOUGANG WEST,HGSZ04,HOUGANG,HG,NORTH-EAST REGION,NER
9619,637,JURONG WEST ST 61,16,2003,Y,N,N,N,N,N,JW,127,0,0,0,30,97,0,0,0,0,0,0,0,1.34156676422639,103.697970356424,NIL,637 JURONG WEST STREET 61 SINGAPORE 640637,640637,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
9620,637,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,84,0,0,0,12,72,0,0,0,0,0,0,0,1.37678317368692,103.940314265436,NIL,637 PASIR RIS DRIVE 1 SINGAPORE 510637,510637,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
9621,637,VEERASAMY RD,13,1984,Y,Y,N,N,N,N,CT,107,0,0,62,44,0,1,0,0,0,0,0,0,1.30702756018287,103.855527541511,NIL,637 VEERASAMY ROAD SINGAPORE 200637,200637,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
9622,637,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,73,0,0,0,0,0,73,0,0,0,0,0,0,1.43742721455349,103.802633306153,NIL,637 WOODLANDS RING ROAD SINGAPORE 730637,730637,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
9623,637,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,1.42006905115522,103.839133252307,NIL,637 YISHUN STREET 61 SINGAPORE 760637,760637,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9624,637A,BEDOK RESERVOIR RD,6,1992,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3305542567747,103.904332844895,MULTI STOREY CAR PARK,637A BEDOK RESERVOIR ROAD MULTI STOREY CAR PARK SINGAPORE 411637,411637,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
9625,637A,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,94,0,0,0,30,64,0,0,0,0,0,0,0,1.39969367240436,103.91459704801,THE MEADOWS,637A PUNGGOL DRIVE THE MEADOWS SINGAPORE 821637,821637,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9626,637A,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,11,0,0,3,3,1,4,0,0,0,0,0,0,1.42046029748243,103.839286162674,NIL,637A YISHUN STREET 61 SINGAPORE 761637,761637,4,YISHUN SOUTH,YSSZ04,YISHUN,YS,NORTH REGION,NR
9627,637B,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0,1.3994959700372,103.914954508817,THE MEADOWS,637B PUNGGOL DRIVE THE MEADOWS SINGAPORE 822637,822637,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9628,637C,PUNGGOL DR,18,2003,Y,N,N,N,N,N,PG,88,0,0,0,30,58,0,0,0,0,0,0,0,1.39917980664379,103.915006560993,THE MEADOWS,637C PUNGGOL DRIVE THE MEADOWS SINGAPORE 823637,823637,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9629,637D,PUNGGOL DR,18,2003,Y,N,N,Y,N,N,PG,92,0,0,0,29,63,0,0,0,0,0,0,0,1.39905762757518,103.915464671588,THE MEADOWS,637D PUNGGOL DRIVE THE MEADOWS SINGAPORE 824637,824637,5,WATERWAY EAST,PGSZ05,PUNGGOL,PG,NORTH-EAST REGION,NER
9630,638,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,1.38045705352577,103.843570633993,YIO CHU KANG HEIGHTS,638 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560638,560638,9,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
9631,638,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,56,0,0,0,0,0,56,0,0,0,0,0,0,1.33144530032841,103.904434816269,EUNOS TENAGA VILLE,638 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410638,410638,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
